"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"1281",32,"zhixuan","chen","CHN",5.7,NA,FALSE,TRUE,FALSE,FALSE,"M","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",32,"stanislav","kokorin","RUS",5.7,NA,FALSE,TRUE,FALSE,FALSE,"M","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",32,"sascha","lehmann","SUI",5.7,NA,TRUE,FALSE,FALSE,FALSE,"M","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",1,"aspar","aspar","INA",5.922,5.81,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",2,"ludovico","fossali","ITA",5.922,5.94,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",3,"reza","alipour shenazandifard","IRI",5.922,5.96,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",4,"aleksandr","shilov","RUS",5.922,5.99,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",5,"sergei","rukin","RUS",5.922,5.92,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",6,"jinxin","li","CHN",5.922,6.16,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",7,"dmitrii","timofeev","RUS",5.922,6.27,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",8,"danyil","boldyrev","UKR",5.922,6.54,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",9,"bassa","mawem","FRA",5.922,5.95,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",10,"alfian","muhammad fajri","INA",5.922,6.12,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",11,"kostiantyn","pavlenko","UKR",5.922,6.29,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",12,"pangeran","septo wibowo siburian","INA",5.922,6.3,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",13,"vladislav","deulin","RUS",5.922,6.4,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",14,"gian luca","zodda","ITA",5.922,6.54,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",15,"veddriq","leonardo","INA",5.922,7.22,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",16,"aleksandr","shikov","RUS",5.922,NA,FALSE,FALSE,TRUE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",17,"hinayah","muhammad","INA",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",18,"jan","kriz","CZE",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",19,"penghui","lin","CHN",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",20,"sabri","sabri","INA",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304",21,"marcin","dzienski","POL",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",22,"stanislav","kokorin","RUS",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",23,"yurong","duan","CHN",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307",24,"milad","alipour shenazandifar","IRI",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",25,"zhixuan","chen","CHN",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309",26,"guillaume","moro","FRA",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310",27,"jakob","schubert","AUT",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311",28,"sascha","lehmann","SUI",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312",29,"ehsan","delfaniyan","IRI",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",30,"yoshiyuki","ogata","JPN",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",31,"nicolas","collin","BEL",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",32,"john","brosler","USA",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316",33,"marcello","bombardi","ITA",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",34,"aidan","doyle","CAN",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318",35,"loïc","timmermans","BEL",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319",36,"fedir","samoilov","UKR",5.922,NA,FALSE,FALSE,FALSE,FALSE,"M","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320",1,"reza","alipour shenazandifard","IRI",5.726,5.63,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",2,"bassa","mawem","FRA",5.726,NA,FALSE,FALSE,TRUE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",3,"stanislav","kokorin","RUS",5.726,6.02,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",4,"qixin","zhong","CHN",5.726,NA,FALSE,FALSE,TRUE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",5,"vladislav","deulin","RUS",5.726,5.9,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",6,"kostiantyn","pavlenko","UKR",5.726,6.02,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",7,"aleksandr","shikov","RUS",5.726,6.36,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327",8,"jan","kriz","CZE",5.726,6.46,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",9,"penghui","lin","CHN",5.726,6.04,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",10,"marcin","dzienski","POL",5.726,6.42,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330",11,"aleksandr","shilov","RUS",5.726,6.43,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331",12,"jordan","fishman","USA",5.726,8.97,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",13,"dmitrii","timofeev","RUS",5.726,12.23,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333",14,"ludovico","fossali","ITA",5.726,NA,FALSE,FALSE,FALSE,TRUE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",15,"leonardo","gontero","ITA",5.726,NA,FALSE,FALSE,TRUE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",16,"amir","maimuratov","KAZ",5.726,NA,FALSE,FALSE,FALSE,TRUE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336",17,"joe","goodacre","USA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337",17,"yongsu","lee","KOR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",19,"almaz","nagaev","RUS",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",20,"carlos","granja","ECU",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",21,"tomoa","narasaki","JPN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",22,"rishat","khaibullin","KAZ",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",23,"lukas","knapp","AUT",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343",24,"mickael","mawem","FRA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344",25,"isaac","estevez","ECU",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",26,"alimzhan","myrzabekov","KAZ",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",27,"tobias","plangger","AUT",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347",28,"roman","kovalyev","KGZ",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",29,"donghyun","jang","KOR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",30,"cheung-chi shoji","chan","HKG",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",31,"guangfeng","li","CHN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",32,"danny","valencia","ECU",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",33,"jan","hojer","GER",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",34,"nickolaie","rivadeneira","ECU",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",35,"manuel","cornu","FRA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355",36,"kokoro","fujii","JPN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",37,"josh","levin","USA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",38,"chingkheinganba","maibam","IND",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358",39,"phanuphong","bunprakop","THA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",40,"hualong","song","CHN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",41,"galo","hernandez","ECU",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",42,"meichi","narasaki","JPN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",42,"ka-chun","yau","HKG",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363",44,"mikel asier","linacisoro molina","ESP",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364",45,"thattana","raksachat","THA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",46,"kai","harada","JPN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",47,"rudolph","ruana","USA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",47,"rei","sugimoto","JPN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",49,"yufei","pan","CHN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",50,"william","bosi","GBR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",51,"artyom","devyaterikov","KAZ",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371",52,"minyoung","lee","KOR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372",53,"sascha","lehmann","SUI",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",54,"nathaniel","coleman","USA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374",55,"cesar","grosso","BRA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375",56,"yannick","flohé","GER",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376",57,"hanwool","kim","KOR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",58,"giorgi","djaparidze","GEO",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",59,"kritsadakorn","thongmung","THA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",60,"dimitri","vogt","SUI",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",61,"keita","watabe","JPN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381",62,"aleksey","rubtsov","RUS",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",63,"michael","piccolruaz","ITA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383",64,"jernej","kruder","SLO",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",65,"sean","mccoll","CAN",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",66,"maciej","dobrzanski","POL",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",66,"ronny","escobar","CHI",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",68,"semen","ovchinnikov","RUS",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",69,"ram","levin","ISR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",70,"marcello","bombardi","ITA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",71,"gholamali","baratzadeh","IRI",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",71,"peter","kuric","SVK",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",73,"calrin","curtis","RSA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",74,"oleksii","krynetskyi","UKR",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",75,"simon","lorenzi","BEL",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",75,"hannes","puman","SWE",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",77,"sirapob","jirajaturapak","THA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",78,"felipe","ho foganholo","BRA",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",79,"georg","parma","AUT",5.726,NA,FALSE,FALSE,FALSE,FALSE,"M","1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
